"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"180","ENSG00000263611",2.76118128129557,0.374409047771653,0.380756620306757,0.819039877218056,1
"181","ENSG00000137824",2164.34443514707,-0.171775862776536,0.049037056127641,1,1
"182","ENSG00000261371",1585.77754487857,0.62109632632419,0.239585329164632,1,1
"183","ENSG00000259458",0.635442858303013,0.139993628757541,0.321657061384771,0.910105212785252,1
"184","ENSG00000264587",0.0929063874436205,0.00929165781338334,0.356216246114805,1,1
"185","ENSG00000266196",0.0321995277350306,0.000159269538873769,0.362476932498572,1,1
"186","ENSG00000265670",0.0181395013156145,-0.00166269534652509,0.362518774676777,1,1
"187","ENSG00000231607",91.6142412790492,0.0308087188640668,0.118654195975701,1,1
"188","ENSG00000185433",34.9766840965782,0.22447362033558,0.138016691840169,1,1
"189","ENSG00000229962",2.0001716499182,-1.04602008202369,0.631571127127047,0.101527841238868,1
"190","ENSG00000234883",15.1103421881083,0.134183209254097,0.16031179565341,1,1
"191","ENSG00000266521",0.352299764485308,0.11043088915515,0.354674790354669,0.642985316895671,1
"192","ENSG00000229323",0.420398427317877,-0.0130772594124937,0.269707308152482,1,1
"193","ENSG00000137880",71.7441614163186,0.374709703402265,0.154182329174248,1,1
"194","ENSG00000233783",1.78626678067326,0.0483522493174708,0.22443764469982,1,1
"195","ENSG00000273492",146.201646345352,0.0392757699116383,0.132658524405656,1,1
"196","ENSG00000229025",0.0130537244207766,0.000902894247074175,0.362488998239006,1,1
"197","ENSG00000263904",0.660872914851728,-0.0121167176121197,0.256020264266658,1,1
"198","ENSG00000104129",417.312681657358,-0.118621791797269,0.0688635890538335,1,1
"199","ENSG00000177150",394.278050399216,-0.127447860899901,0.0696429703604568,1,1
"200","ENSG00000263688",2.19876586242469,0.0272604300659415,0.219392805379454,1,1
"201","ENSG00000155313",1380.68642326452,0.102847301271066,0.0992949908130358,1,1
"202","ENSG00000273115",0.421643845310892,0.0733873821292438,0.29390424342902,1,1
"203","ENSG00000231236",0.105220230958934,-0.0108425309433847,0.34726337643825,1,1
"204","ENSG00000236332",0.12225773107348,0.00664135625318663,0.336368338674658,1,1
"205","ENSG00000226792",2.80479351711632,-0.0695009740130003,0.220708665811697,1,1
"206","ENSG00000101638",2805.85308865709,-0.229527907714483,0.160349699122309,1,1
"207","ENSG00000232560",19.0189816565434,-0.593365218742654,0.386289372782747,0.776532676895206,1
"208","ENSG00000217576",0.31172883959565,0.00968434653239543,0.280707929707113,1,1
"209","ENSG00000154639",898.779860274849,-0.0562099225613615,0.098872266417034,1,1
"210","ENSG00000101654",2089.80439022131,-0.220689343021979,0.0937781360930729,1,1
"211","ENSG00000078043",1462.21920718057,-0.116185166570112,0.0770769990085764,1,1
"212","ENSG00000156958",261.290102229053,-0.0952612138296974,0.0919470526851238,1,1
"213","ENSG00000260220",2.17265599438339,-0.118543108296579,0.262025701667849,1,1
"214","ENSG00000154640",360.896012105892,0.21189740855806,0.141230477247533,1,1
"215","ENSG00000234052",0.0203143399094593,-0.00166269534652509,0.362518774676777,1,1
"216","ENSG00000188277",90.3040677051782,-0.0395795810121459,0.140404346261542,1,1
"217","ENSG00000249139",0.586248512372456,0.0162729368883403,0.262678019298013,1,1
"218","ENSG00000225298",0.213869197347707,0.0254297819765515,0.346367098945849,0.971011890019143,1
"219","ENSG00000251161",16.134978330766,-0.0199207570091702,0.14213167662723,1,1
"220","ENSG00000234083",0.327754625479223,0.0221460195050778,0.294605605729564,1,1
"221","ENSG00000178457",1.30394428519923,-0.0346672122888414,0.235190300126888,1,1
"222","ENSG00000232079",0.839070768020718,0.00188787646709733,0.234733433954186,1,1
"223","ENSG00000158901",0.987670347457546,-0.0758683890454552,0.27595052484101,1,1
"224","ENSG00000140416",3031.59538018584,0.0550693774138749,0.114368687009913,1,1
"225","ENSG00000259956",1162.05442501955,-0.104731594197491,0.0568517424693062,1,1
"226","ENSG00000180205",0.691222817384126,0.0618559510599154,0.289286640157764,1,1
"227","ENSG00000154642",811.435161993479,-0.113801559316287,0.188420196091421,1,1
"228","ENSG00000247556",13085.4168514803,-0.111076634552358,0.101263673702065,1,1
"229","ENSG00000267642",0.177997771036194,-0.00123477355424599,0.311618019631779,1,1
"230","ENSG00000268573",16.9455778977377,-0.0226329221972138,0.150851057899442,1,1
"231","ENSG00000267583",1.61469711439376,-0.0341834965982218,0.221284429894888,1,1
"232","ENSG00000266965",0.295540924342916,-0.0718251247668781,0.31611359055981,0.963181480987325,1
"233","ENSG00000267397",13.899645450383,0.200566494784143,0.183461226127671,1,1
"234","ENSG00000140577",1245.01980364289,-0.109521958835632,0.116720629928499,1,1
"235","ENSG00000261236",1513.36199884984,-0.185868129706514,0.110694718584193,1,1
"236","ENSG00000166140",862.730859009106,-0.050505441495622,0.0917460430525174,1,1
"237","ENSG00000267627",1.03524688641912,-0.0811885210131382,0.266598106041663,1,1
"238","ENSG00000101138",589.262249635405,0.0936170890832329,0.0525646445954743,1,1
"239","ENSG00000267651",81.7712720748591,-0.0440671155698429,0.140250741272976,1,1
"240","ENSG00000154645",29.7851818276638,-0.052940622919395,0.156350546452934,1,1
"241","ENSG00000271564",1.07838334169395,-0.00707856981821575,0.247155845579225,1,1
"242","ENSG00000260428",115.35487199278,-0.112079866934815,0.168466203605153,1,1
"243","ENSG00000267374",9.88216649045865,0.343736276860546,0.313557787548443,1,1
"244","ENSG00000235660",0.316555276692321,0.0931312645630216,0.344377236255978,0.71239642265605,1
"245","ENSG00000180305",2.224795025792,0.166004027062504,0.283079343507772,1,1
"246","ENSG00000244471",0.020800997799012,-0.00166269534652509,0.362518774676777,1,1
"247","ENSG00000259396",0.614292985477968,0.0118546451481883,0.264007481312938,1,1
"248","ENSG00000267413",12.5732669845323,-0.0491827310645447,0.149744109350246,1,1
"249","ENSG00000180083",0.386531104361837,-0.0713919395173005,0.326418802007305,0.875997925628204,1
"250","ENSG00000260926",3.56888611665017,0.0905590536810319,0.215853511888486,1,1
"251","ENSG00000261715",0.217151470098518,-0.021627645098962,0.309333505878711,1,1
"252","ENSG00000182931",1.31961332066027,0.0129590272139163,0.240872255212617,1,1
"253","ENSG00000267313",2.80447894815814,-0.0698076143769432,0.22380177876014,1,1
"254","ENSG00000154646",0.865111177306063,-0.0874025380340823,0.279700178017657,1,1
"255","ENSG00000168634",4.92315699204413,0.171436795176559,0.253778861055182,1,1
"256","ENSG00000260988",4.41268625161013,-0.279264378797924,0.291327216663416,1,1
"257","ENSG00000149651",0.075380943080467,0.00306014133139816,0.362619572621527,1,1
"258","ENSG00000267586",11.4281410063594,-0.35212451907568,0.255164998836676,1,1
"259","ENSG00000101365",2532.4119253141,0.00650137328080057,0.0704284977109685,1,1
"260","ENSG00000167216",291.493184765316,0.134931932688224,0.0966574606144633,1,1
"261","ENSG00000124116",14.290314839224,-0.0850119615175665,0.196793843998445,1,1
"262","ENSG00000087589",49.3130234869989,0.373993534199297,0.202430055166041,1,1
"263","ENSG00000261517",0.46352492576114,0.0196592383484228,0.274212155882087,1,1
"264","ENSG00000234787",0.117551203974247,-0.00925239955207035,0.353337366730049,1,1
"265","ENSG00000236532",2.46812744462018,-0.0403539975257237,0.233207112266752,1,1
"266","ENSG00000154654",3710.56716653392,0.0237085449600715,0.108553067494459,1,1
"267","ENSG00000232855",16.6830775644893,0.0588124649371479,0.16429741187263,1,1
"268","ENSG00000226935",2.22156553011843,-0.172512515448194,0.306472531532055,1,1
"269","ENSG00000259234",39.7495997685821,-0.119133727443115,0.169887189417758,1,1
"270","ENSG00000166143",2.82554977240358,-0.197469637454512,0.282318958447529,1,1
"271","ENSG00000258461",71.0534273131761,-0.108186885269608,0.150174205333957,1,1
"272","ENSG00000231125",18.9524513712724,0.0456140777621381,0.136671021987437,1,1
"273","ENSG00000232954",0.536672420294594,-0.0942122031712839,0.2903952540989,1,1
"274","ENSG00000166262",121.478936212191,-0.00120590373448732,0.120749237188064,1,1
"275","ENSG00000215533",1.45290859399413,0.106746715821968,0.249712677524637,1,1
"276","ENSG00000176136",2.29483192478719,0.352123390657248,0.402185831349237,0.670373333321962,1
"277","ENSG00000227336",0.0935696123328719,0.00422605841988899,0.339221181207422,1,1
"278","ENSG00000225249",0.0368939671082081,-0.00132800465618473,0.362503485146467,1,1
"279","ENSG00000185231",0.223057686828536,0.023422748373718,0.315671509144802,1,1
"280","ENSG00000233017",4.67797847932102,-1.09463106867805,0.474336347419944,0.145596459177013,1
"281","ENSG00000272050",0.0538326403370225,0.00454918726825695,0.362792561132157,1,1
"282","ENSG00000103642",323.242652006599,0.389225198541264,0.0772652577165304,1,1
"283","ENSG00000260542",0.0672032967314185,-0.00616733753827991,0.363056718638327,1,1
"284","ENSG00000227510",0.0567967876314592,-0.00137530611372021,0.361350405764164,1,1
"285","ENSG00000248476",3.01330744215003,-0.103163030168496,0.224096008840507,1,1
"286","ENSG00000229578",0.0404627711165721,0.00798413588597098,0.363448373657009,1,1
"287","ENSG00000197299",172.933809188808,0.187832934690206,0.0979395618763264,1,1
"288","ENSG00000273017",10.9417670561586,0.228697576023251,0.217473253722849,1,1
"289","ENSG00000261215",32.8210235918423,-0.0625829657074537,0.124604738342949,1,1
"290","ENSG00000227611",0.0763427136841237,0.00488444242867223,0.362840833110379,1,1
"291","ENSG00000229307",0.0923851182763195,0.00339506278176437,0.362652586225487,1,1
"292","ENSG00000264490",0.11624429037979,-0.00379715549235874,0.352031751244516,1,1
"293","ENSG00000154719",429.812658565462,0.112436574775751,0.0591513090840272,1,1
"294","ENSG00000261678",2541.59679072993,-0.405373468965488,0.197897215591837,1,1
"295","ENSG00000267337",0.405608737167066,-0.106487836690453,0.336964967462705,0.761683123036813,1
"296","ENSG00000228669",0,0,0.400163844870585,NA,NA
"297","ENSG00000267414",46.3497165959279,-0.226957818389276,0.158743490329318,1,1
"298","ENSG00000175322",289.660164752402,-0.0480432300157464,0.108510544317873,1,1
"299","ENSG00000237687",0.412734656860791,-0.00604284142453598,0.28264837464687,1,1
"300","ENSG00000237378",0.108798609204019,0.0145136391370878,0.356788529082852,1,1
"301","ENSG00000101160",1263.00307981456,0.120591474437553,0.102235843609688,1,1
"302","ENSG00000261587",40.8243979448941,-0.0322943620228826,0.146254043091966,1,1
"303","ENSG00000022277",2967.12652276518,-0.0291335857245405,0.0495700320646104,1,1
"304","ENSG00000219926",0.00779933692842101,-0.00166269534652509,0.362518774676777,1,1
"305","ENSG00000266988",0.83013400838163,0.126235256646446,0.3230544892361,0.882661970227604,1
"306","ENSG00000232118",1.57624214602814,-0.229398678477895,0.339497879239526,0.916488431948684,1
"307","ENSG00000228817",2.55665784261049,-0.046597816969028,0.231144861855749,1,1
"308","ENSG00000267354",0.289276058542577,0.0131982908111048,0.299275552166117,1,1
"309","ENSG00000272259",2.43282763108053,-0.954877328765708,0.672486842977396,0.105642487975542,1
"310","ENSG00000266968",3.74688583948142,-0.148631941011221,0.248227896066109,1,1
"311","ENSG00000234293",0.11177997124189,0.0114514021819083,0.33858906029918,1,1
"312","ENSG00000166145",28.1722443206738,0.404088602520645,0.205130726222839,1,1
"313","ENSG00000227674",0.0422589507468744,-0.00315065278168719,0.362628156906255,1,1
"314","ENSG00000259548",1.4778229180983,-0.0932273432289277,0.281285756653419,1,1
"315","ENSG00000125514",0.434852959293347,-0.0906422796486855,0.333718097826067,0.790897179242296,1
"316","ENSG00000261229",3.27448001236211,0.0557473691870772,0.219475417606423,1,1
"317","ENSG00000237119",0.0160933114220079,-0.00166269534652509,0.362518774676777,1,1
"318","ENSG00000231133",75.3199220188792,-0.0830382796076064,0.136986591402134,1,1
"319","ENSG00000270112",108.543424825399,-0.166186021884583,0.15244971686591,1,1
"320","ENSG00000227342",0.0650354222667311,-0.00389503767081655,0.362708237207046,1,1
"321","ENSG00000225978",440.862147502564,-0.112309440307275,0.12974642605068,1,1
"322","ENSG00000259967",0.23790510117841,-0.00971747267988573,0.304933492015339,1,1
"323","ENSG00000267167",29.1719859820351,0.0678183491892023,0.126720632206014,1,1
"324","ENSG00000259417",554.132967026507,-0.00081238505113622,0.11723334425111,1,1
"325","ENSG00000234767",0.0456084938188871,0.00198132355580355,0.362536509396051,1,1
"326","ENSG00000260416",0.985829622721252,-0.10911342231639,0.293647713481172,1,1
"327","ENSG00000231977",6.38539271286996,-0.333013735412051,0.246793035790794,1,1
"328","ENSG00000088881",659.609612454958,-0.0560222815506712,0.124520550892356,1,1
"329","ENSG00000259361",0.715184561781235,0.0858999321500185,0.310428351276971,0.993068483842721,1
"330","ENSG00000230040",0.205387920399894,0.00287527075919701,0.299138228933629,1,1
"331","ENSG00000101162",10.8609909003575,0.214820347494432,0.225660772286155,1,1
"332","ENSG00000269900",0.348580663348363,0.0141555900603304,0.301914261753318,1,1
"333","ENSG00000140285",10.5315735386544,0.005000470864391,0.205925929563142,1,1
